2021-11-24;Nederlandse Bachvereniging met Philip Scheltens;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-24;Phil Bee;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-25;Donna Blue;De Helling;Utrecht;De Helling;;;0;0;2021-11-07
2021-11-25;Yin Yin;Ekko;Utrecht;Ekko;;;0;0;2021-11-07
2021-11-25;Joy Division Undercover Celebrates Ian Curtis 65th Birthday;Fluor;Amersfoort;Fluor;;;0;0;2021-11-09
2021-11-25;Back in the Day is Our Future;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-25;MILK EXPO Bas Schippers & Kee van der Meer;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-25;Average White Band;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-25;Gallowstreet;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-25;Personal Trainer;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-25;Tangarine;Paradiso;Amsterdam;Paradiso;Tangarine;Folk;0;0;2021-11-07
2021-11-25;Amsterdam Sinfonietta met Thomas Oliemans;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-25;Ares;TivoliVredenburg;Utrecht;TivoliVredenburg;Ares;Folk;0;0;2021-11-07
2021-11-25;BLØF;TivoliVredenburg;Utrecht;TivoliVredenburg;BlØF;Rock;0;0;2021-11-07
2021-11-25;ComedyCloud;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-25;De Duiders;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-25;Judy Blank;TivoliVredenburg;Utrecht;TivoliVredenburg;Judy Blank;Seen Live;0;0;2021-11-07
2021-11-25;Lenine & Martin Fondse;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-26;PANN 25+;De Helling;Utrecht;De Helling;;;0;0;2021-11-09
2021-11-26;Navarone;De Vorstin;Hilversum;De Vorstin;Navarone;Rock;0;0;2021-11-07
2021-11-26;Soul Food;De Vorstin;Hilversum;De Vorstin;Soul Food;New Age;0;0;2021-11-07
2021-11-26;Jason Waterfalls + The Young River;Ekko;Utrecht;Ekko;;;0;0;2021-11-07
2021-11-26;Fischer-Z;Fluor;Amersfoort;Fluor;Fischer-Z;Rock;0;0;2021-11-09
2021-11-26;Back in the Day is Our Future;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-26;MILK EXPO Bas Schippers & Kee van der Meer;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-26;Shantel & Bucovina Club Orkestar;Melkweg;Amsterdam;Melkweg;Shantel & Bucovina Club Orkestar;Groovy;0;0;2021-11-07
2021-11-26;Singlefeestje;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-26;This is LOVSKI;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-26;Conjunto Papa Upa, Tabanka - Ticket to the Tropics special;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-26;Droeloe;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-26;Komm Schon Alter x Einmusika Recordings & Katermukke;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-26;Luka;Paradiso;Amsterdam;Paradiso;Luka;Pop;0;0;2021-11-07
2021-11-26;Rob Dekay;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-26;Blackout;TivoliVredenburg;Utrecht;TivoliVredenburg;Blackout;Rock;0;0;2021-11-07
2021-11-26;Cloud 8;TivoliVredenburg;Utrecht;TivoliVredenburg;Cloud 8;Rock;0;0;2021-11-07
2021-11-26;De Beren Gieren;TivoliVredenburg;Utrecht;TivoliVredenburg;De Beren Gieren;Jazz;0;0;2021-11-07
2021-11-26;Fixkes;TivoliVredenburg;Utrecht;TivoliVredenburg;Fixkes;Nederlandstalig;0;0;2021-11-07
2021-11-26;Gratis Lunchpauzeconcert;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
